jp_type
0.002,0.00189921,1.24296,0.463465,1.22096,-0.192776,1.3469,2.1188
0.004,0.00189921,1.24296,0.463465,1.22088,-0.192776,1.3469,2.11891
0.006,0.00189921,1.24296,0.463465,1.22088,-0.192776,1.3469,2.1188
0.008,0.00189921,1.24296,0.463465,1.22088,-0.192855,1.34682,2.11891
0.01,0.00189921,1.24296,0.463465,1.22088,-0.192776,1.3469,2.1188
0.012,0.00189921,1.24296,0.463465,1.22088,-0.192776,1.3469,2.1188
0.014,0.00189921,1.24296,0.463465,1.22088,-0.192776,1.3469,2.11891
0.016,0.00189921,1.24296,0.463465,1.22088,-0.192776,1.3469,2.11891
0.018,0.00189921,1.24296,0.463465,1.22088,-0.192776,1.3469,2.11891
0.02,0.00189921,1.24296,0.463465,1.22088,-0.192776,1.3469,2.1188
0.022,0.00189921,1.24296,0.463465,1.22096,-0.192776,1.3469,2.11891
0.024,0.00189921,1.24296,0.463465,1.22088,-0.192776,1.3469,2.11891
0.026,0.00189921,1.24296,0.463465,1.22088,-0.192855,1.34682,2.11891
0.028,0.00189921,1.24296,0.463465,1.22088,-0.192855,1.34682,2.1188
0.03,0.00189921,1.24296,0.463465,1.22096,-0.192776,1.3469,2.11891
0.032,0.00189921,1.24296,0.463465,1.22088,-0.192855,1.34682,2.1188
0.034,0.00189921,1.24293,0.463419,1.22088,-0.192776,1.3469,2.11891
0.036,0.00189921,1.24296,0.463465,1.22088,-0.192776,1.3469,2.1188
0.038,0.00189921,1.24296,0.463465,1.22096,-0.192776,1.3469,2.1188
0.04,0.00189921,1.24296,0.463465,1.22088,-0.192696,1.34682,2.1188
0.042,0.00189921,1.24296,0.463465,1.22096,-0.192776,1.34674,2.1188
0.044,0.00189921,1.24296,0.463465,1.22088,-0.192855,1.34682,2.11891
0.046,0.00189921,1.24296,0.463465,1.22096,-0.192776,1.3469,2.11891
0.048,0.00189921,1.24293,0.463419,1.22088,-0.192696,1.34682,2.11891
0.05,0.00189921,1.24296,0.463465,1.22088,-0.192696,1.34682,2.11891
