jp_type
0.002,-0.106575,1.24274,0.654762,1.52827,-0.51159,0.991711,-1.41778
0.004,-0.106612,1.24277,0.654807,1.52827,-0.51159,0.991711,-1.41778
0.006,-0.106612,1.24274,0.654762,1.52827,-0.51159,0.991711,-1.41778
0.008,-0.106612,1.24271,0.654807,1.52827,-0.511749,0.991711,-1.41778
0.01,-0.106575,1.24274,0.654762,1.52827,-0.51167,0.991632,-1.41778
0.012,-0.106575,1.24277,0.654807,1.52827,-0.51167,0.991632,-1.41788
0.014,-0.106612,1.24271,0.654807,1.52827,-0.51167,0.991632,-1.41778
0.016,-0.106575,1.24274,0.654762,1.52827,-0.51167,0.991632,-1.41788
0.018,-0.106612,1.24274,0.654853,1.52819,-0.511749,0.991711,-1.41788
0.02,-0.106575,1.24277,0.654807,1.52827,-0.51159,0.991711,-1.41778
0.022,-0.106575,1.24277,0.654807,1.52827,-0.51159,0.991711,-1.41778
0.024,-0.106575,1.24271,0.654807,1.52827,-0.51167,0.991632,-1.41788
0.026,-0.106575,1.24274,0.654762,1.52827,-0.51167,0.991632,-1.41788
0.028,-0.106575,1.24277,0.654807,1.52827,-0.51167,0.991632,-1.41788
0.03,-0.106575,1.24274,0.654853,1.52827,-0.51167,0.991632,-1.41798
0.032,-0.106575,1.24274,0.654853,1.52827,-0.51167,0.991632,-1.41798
0.034,-0.106575,1.24274,0.654853,1.52827,-0.51167,0.991632,-1.41798
0.036,-0.106575,1.24274,0.654762,1.52827,-0.51159,0.991711,-1.41798
0.038,-0.106575,1.24277,0.654807,1.52827,-0.511511,0.991632,-1.41798
0.04,-0.106575,1.24274,0.654762,1.52827,-0.511511,0.991632,-1.41798
0.042,-0.106575,1.24277,0.654807,1.52827,-0.51159,0.991711,-1.41798
0.044,-0.106575,1.24271,0.654807,1.52827,-0.511511,0.991632,-1.41798
0.046,-0.106575,1.24277,0.654807,1.52827,-0.51159,0.991711,-1.41808
0.048,-0.106575,1.24274,0.654762,1.52819,-0.51167,0.991632,-1.41798
0.05,-0.106575,1.24271,0.654807,1.52827,-0.51167,0.991632,-1.41798
0.052,-0.106575,1.24274,0.654853,1.52827,-0.51167,0.991632,-1.41798
0.054,-0.106575,1.24274,0.654762,1.52827,-0.51159,0.991711,-1.41798
0.056,-0.106575,1.24274,0.654853,1.52827,-0.51159,0.991711,-1.41798
0.058,-0.106575,1.24274,0.654853,1.52827,-0.51159,0.991711,-1.41808
0.06,-0.106575,1.24274,0.654853,1.52827,-0.51159,0.991711,-1.41808
0.062,-0.106575,1.24277,0.654807,1.52827,-0.51159,0.991711,-1.41808
0.064,-0.106575,1.24274,0.654762,1.52827,-0.51159,0.991711,-1.41808
0.066,-0.106575,1.24274,0.654762,1.52827,-0.51167,0.991632,-1.41808
0.068,-0.106575,1.24274,0.654762,1.52827,-0.51159,0.991711,-1.41808
0.07,-0.106575,1.24277,0.654807,1.52819,-0.511511,0.991632,-1.41808
