jp_type
0.002,-0.0685178,1.26734,0.580323,1.30985,-0.269475,1.30452,-1.58186
0.004,-0.0685178,1.26734,0.580323,1.30985,-0.269475,1.30452,-1.58186
0.006,-0.0685178,1.26734,0.580323,1.30985,-0.269475,1.30452,-1.58186
0.008,-0.0685178,1.26731,0.580277,1.30985,-0.269475,1.30452,-1.58186
0.01,-0.0685178,1.26731,0.580368,1.30985,-0.269475,1.30452,-1.58186
0.012,-0.0685178,1.26734,0.580323,1.30985,-0.269554,1.3046,-1.58186
0.014,-0.0685543,1.26734,0.580323,1.30985,-0.269554,1.3046,-1.58176
0.016,-0.0685543,1.26734,0.580323,1.30985,-0.269554,1.3046,-1.58165
0.018,-0.0685178,1.26734,0.580323,1.30985,-0.269554,1.3046,-1.58165
0.02,-0.0685178,1.26734,0.580323,1.30985,-0.269633,1.30467,-1.58165
0.022,-0.0685178,1.26734,0.580323,1.30985,-0.269712,1.3046,-1.58165
0.024,-0.0685178,1.26734,0.580323,1.30985,-0.269712,1.30475,-1.58165
0.026,-0.0685178,1.26734,0.580323,1.30985,-0.269712,1.30475,-1.58165
0.028,-0.0685178,1.26734,0.580323,1.30985,-0.269712,1.30475,-1.58155
0.03,-0.0685178,1.26731,0.580277,1.30985,-0.269712,1.30475,-1.58145
0.032,-0.0685178,1.26734,0.580323,1.30985,-0.269712,1.30475,-1.58145
0.034,-0.0685178,1.26734,0.580323,1.30976,-0.269712,1.30475,-1.58135
0.036,-0.0685543,1.26734,0.580323,1.30985,-0.269791,1.30483,-1.58135
0.038,-0.0685178,1.26734,0.580323,1.30985,-0.269791,1.30483,-1.58124
0.04,-0.0685178,1.26731,0.580277,1.30985,-0.269791,1.30483,-1.58124
0.042,-0.0685178,1.26734,0.580323,1.30985,-0.26987,1.30491,-1.58114
0.044,-0.0685178,1.26734,0.580323,1.30985,-0.269949,1.30499,-1.58114
0.046,-0.0685178,1.26734,0.580323,1.30985,-0.26987,1.30491,-1.58104
0.048,-0.0685178,1.26734,0.580323,1.30985,-0.269949,1.30499,-1.58094
0.05,-0.0685178,1.26729,0.580323,1.30985,-0.269949,1.30499,-1.58094
0.052,-0.0685178,1.26731,0.580368,1.30985,-0.269949,1.30499,-1.58083
0.054,-0.0685178,1.26729,0.580323,1.30985,-0.269949,1.30499,-1.58073
0.056,-0.0685178,1.26734,0.580323,1.30985,-0.269949,1.30499,-1.58063
0.058,-0.0685178,1.26734,0.580323,1.30985,-0.270028,1.30507,-1.58073
0.06,-0.0685178,1.26734,0.580323,1.30985,-0.270028,1.30507,-1.58063
0.062,-0.0685178,1.26734,0.580323,1.30985,-0.270107,1.30515,-1.58063
0.064,-0.0685178,1.26734,0.580323,1.30985,-0.270028,1.30507,-1.58063
0.066,-0.0685178,1.26734,0.580323,1.30985,-0.270028,1.30507,-1.58052
0.068,-0.0685178,1.26734,0.580323,1.30985,-0.269949,1.30515,-1.58042
0.07,-0.0685178,1.26734,0.580323,1.30985,-0.270107,1.30515,-1.58042
0.072,-0.0685178,1.26731,0.580277,1.30985,-0.270028,1.30523,-1.58042
0.074,-0.0685543,1.26731,0.580368,1.30985,-0.270107,1.30515,-1.58042
0.076,-0.0685543,1.26731,0.580368,1.30985,-0.270107,1.30515,-1.58032
0.078,-0.0685178,1.26731,0.580368,1.30985,-0.270107,1.30515,-1.58022
0.08,-0.0685178,1.26734,0.580323,1.30985,-0.270107,1.30515,-1.58022
0.082,-0.0685178,1.26734,0.580323,1.30985,-0.270265,1.30515,-1.58011
0.084,-0.0685178,1.26734,0.580323,1.30985,-0.270186,1.30523,-1.58011
0.086,-0.0685178,1.26734,0.580323,1.30985,-0.270186,1.30523,-1.58001
0.088,-0.0685178,1.26734,0.580323,1.30985,-0.270107,1.30531,-1.57991
0.09,-0.0685178,1.26731,0.580277,1.30985,-0.270107,1.30531,-1.57991
0.092,-0.0685178,1.26734,0.580323,1.30985,-0.270186,1.30523,-1.5798
0.094,-0.0685178,1.26731,0.580277,1.30985,-0.270186,1.30523,-1.5798
0.096,-0.0685178,1.26734,0.580323,1.30985,-0.270265,1.30515,-1.5797
0.098,-0.0685178,1.26734,0.580323,1.30985,-0.270265,1.30531,-1.5796
0.1,-0.0685178,1.26734,0.580323,1.30985,-0.270265,1.30531,-1.5795
0.102,-0.0685178,1.26734,0.580323,1.30985,-0.270265,1.30531,-1.57939
0.104,-0.0685178,1.26731,0.580368,1.30985,-0.270265,1.30531,-1.57929
0.106,-0.0685178,1.26734,0.580323,1.30985,-0.270344,1.30539,-1.57919
0.108,-0.0685178,1.26734,0.580323,1.30985,-0.270265,1.30531,-1.57919
0.11,-0.0685178,1.26731,0.580368,1.30985,-0.270344,1.30523,-1.57909
0.112,-0.0685178,1.26731,0.580368,1.30985,-0.270265,1.30531,-1.57909
0.114,-0.0685178,1.26731,0.580277,1.30993,-0.270265,1.30531,-1.57898
0.116,-0.0685178,1.26734,0.580323,1.30993,-0.270265,1.30531,-1.57888
0.118,-0.0685178,1.26734,0.580323,1.30993,-0.270265,1.30531,-1.57878
0.12,-0.0685178,1.26734,0.580323,1.30993,-0.270265,1.30531,-1.57867
0.122,-0.0685178,1.26734,0.580323,1.30993,-0.270265,1.30531,-1.57857
0.124,-0.0685178,1.26734,0.580323,1.30985,-0.270265,1.30531,-1.57847
0.126,-0.0685178,1.26734,0.580323,1.30993,-0.270344,1.30539,-1.57847
0.128,-0.0685178,1.26734,0.580323,1.30993,-0.270265,1.30531,-1.57826
0.13,-0.0685178,1.26734,0.580323,1.30993,-0.270344,1.30539,-1.57826
0.132,-0.0684813,1.26734,0.580323,1.30993,-0.270265,1.30531,-1.57806
0.134,-0.0685178,1.26734,0.580323,1.30993,-0.270265,1.30531,-1.57796
0.136,-0.0685178,1.26734,0.580323,1.30993,-0.270265,1.30531,-1.57785
0.138,-0.0685178,1.26734,0.580323,1.30993,-0.270265,1.30531,-1.57775
0.14,-0.0685178,1.26734,0.580323,1.30993,-0.270265,1.30531,-1.57754
0.142,-0.0685178,1.26731,0.580368,1.31002,-0.270186,1.30539,-1.57754
0.144,-0.0685178,1.26734,0.580323,1.31002,-0.270186,1.30539,-1.57734
0.146,-0.0685178,1.26734,0.580323,1.31002,-0.270344,1.30539,-1.57724
0.148,-0.0685178,1.26734,0.580323,1.31002,-0.270344,1.30539,-1.57713
0.15,-0.0685178,1.26734,0.580323,1.31002,-0.270344,1.30539,-1.57703
0.152,-0.0685178,1.26734,0.580323,1.31002,-0.270344,1.30539,-1.57693
0.154,-0.0684813,1.26734,0.580323,1.3101,-0.270265,1.30547,-1.57683
0.156,-0.0685178,1.26734,0.580323,1.3101,-0.270344,1.30554,-1.57662
0.158,-0.0684813,1.26734,0.580323,1.31002,-0.270344,1.30554,-1.57652
0.16,-0.0685178,1.26734,0.580323,1.3101,-0.270423,1.30547,-1.57641
0.162,-0.0685178,1.26734,0.580323,1.31002,-0.270502,1.30554,-1.57621
0.164,-0.0685178,1.26731,0.580277,1.3101,-0.270502,1.30554,-1.57611
0.166,-0.0685178,1.26734,0.580323,1.3101,-0.270582,1.30562,-1.576
0.168,-0.0685178,1.26734,0.580323,1.3101,-0.270582,1.30562,-1.5758
0.17,-0.0685178,1.26734,0.580323,1.3101,-0.270582,1.30562,-1.5758
0.172,-0.0685178,1.26734,0.580323,1.3101,-0.270582,1.30562,-1.57559
0.174,-0.0684813,1.26734,0.580323,1.3101,-0.270582,1.30562,-1.57549
0.176,-0.0685178,1.26731,0.580368,1.3101,-0.270661,1.3057,-1.57539
0.178,-0.0685178,1.26731,0.580368,1.3101,-0.270661,1.3057,-1.57528
0.18,-0.0685178,1.26731,0.580368,1.3101,-0.27074,1.30562,-1.57518
0.182,-0.0684813,1.26734,0.580323,1.31019,-0.27074,1.30578,-1.57498
0.184,-0.0684813,1.26734,0.580323,1.31019,-0.27074,1.30578,-1.57487
0.186,-0.0685178,1.26734,0.580323,1.31019,-0.27074,1.30578,-1.57477
0.188,-0.0685178,1.26734,0.580323,1.31019,-0.270661,1.30586,-1.57467
0.19,-0.0685178,1.26731,0.580368,1.31019,-0.270661,1.30586,-1.57457
0.192,-0.0685178,1.26734,0.580323,1.31019,-0.27074,1.30578,-1.57457
0.194,-0.0685178,1.26734,0.580323,1.31019,-0.270819,1.30586,-1.57446
0.196,-0.0685178,1.26734,0.580323,1.31019,-0.270819,1.30586,-1.57436
0.198,-0.0685178,1.26734,0.580323,1.31019,-0.270819,1.30586,-1.57426
0.2,-0.0684813,1.26734,0.580323,1.31019,-0.270819,1.30586,-1.57415
0.202,-0.0685178,1.26734,0.580323,1.31019,-0.270819,1.30586,-1.57415
0.204,-0.0685178,1.26734,0.580323,1.31019,-0.270819,1.30586,-1.57415
0.206,-0.0684813,1.26731,0.580368,1.31028,-0.270819,1.30586,-1.57405
0.208,-0.0684813,1.26731,0.580368,1.31019,-0.270819,1.30586,-1.57405
0.21,-0.0684813,1.26734,0.580323,1.31019,-0.27074,1.30594,-1.57395
0.212,-0.0684813,1.26734,0.580323,1.31028,-0.27074,1.30594,-1.57395
0.214,-0.0684813,1.26734,0.580323,1.31019,-0.27074,1.30594,-1.57385
0.216,-0.0684813,1.26731,0.580277,1.31019,-0.27074,1.30594,-1.57385
0.218,-0.0685178,1.26734,0.580323,1.31028,-0.270819,1.30586,-1.57374
0.22,-0.0684813,1.26734,0.580323,1.31028,-0.270819,1.30586,-1.57374
0.222,-0.0684813,1.26731,0.580368,1.31028,-0.270819,1.30586,-1.57364
0.224,-0.0684813,1.26731,0.580368,1.31028,-0.270819,1.30586,-1.57354
0.226,-0.0684813,1.26731,0.580368,1.31028,-0.27074,1.30594,-1.57354
0.228,-0.0684813,1.26734,0.580323,1.31028,-0.270819,1.30586,-1.57343
0.23,-0.0684813,1.26734,0.580323,1.31028,-0.270819,1.30586,-1.57333
0.232,-0.0684813,1.26734,0.580323,1.31028,-0.270819,1.30586,-1.57333
0.234,-0.0684813,1.26734,0.580323,1.31036,-0.270819,1.30586,-1.57323
0.236,-0.0684813,1.26731,0.580368,1.31036,-0.270819,1.30586,-1.57323
0.238,-0.0684813,1.26734,0.580323,1.31028,-0.270819,1.30586,-1.57313
0.24,-0.0684813,1.26734,0.580323,1.31028,-0.270819,1.30586,-1.57313
0.242,-0.0684813,1.26734,0.580323,1.31036,-0.270819,1.30586,-1.57313
0.244,-0.0684813,1.26734,0.580323,1.31036,-0.270819,1.30586,-1.57302
0.246,-0.0684813,1.26734,0.580323,1.31036,-0.270819,1.30586,-1.57292
0.248,-0.0684813,1.26731,0.580368,1.31045,-0.270898,1.30594,-1.57292
0.25,-0.0684813,1.26731,0.580368,1.31045,-0.270898,1.30594,-1.57282
0.252,-0.0684813,1.26731,0.580277,1.31045,-0.270898,1.30594,-1.57272
0.254,-0.0684813,1.26734,0.580323,1.31045,-0.270898,1.30594,-1.57272
0.256,-0.0684813,1.26734,0.580323,1.31045,-0.270898,1.30594,-1.57261
0.258,-0.0684448,1.26731,0.580368,1.31045,-0.270898,1.30594,-1.57261
0.26,-0.0684813,1.26731,0.580368,1.31045,-0.270977,1.30602,-1.57251
0.262,-0.0684813,1.26734,0.580323,1.31045,-0.270898,1.30594,-1.57251
0.264,-0.0684813,1.26734,0.580323,1.31045,-0.270898,1.30594,-1.57241
0.266,-0.0684813,1.26734,0.580323,1.31045,-0.270898,1.30594,-1.57241
0.268,-0.0684813,1.26734,0.580323,1.31045,-0.270977,1.30586,-1.5723
0.27,-0.0684813,1.26731,0.580368,1.31045,-0.270898,1.30594,-1.5722
0.272,-0.0684813,1.26734,0.580323,1.31045,-0.270977,1.30602,-1.5722
0.274,-0.0684813,1.26731,0.580368,1.31053,-0.270977,1.30602,-1.5721
0.276,-0.0684813,1.26731,0.580368,1.31053,-0.270977,1.30602,-1.5721
0.278,-0.0684813,1.26731,0.580368,1.31045,-0.270977,1.30602,-1.572
0.28,-0.0684813,1.26734,0.580323,1.31045,-0.270977,1.30602,-1.572
0.282,-0.0684813,1.26731,0.580368,1.31045,-0.270977,1.30602,-1.57189
0.284,-0.0684448,1.26731,0.580368,1.31045,-0.270977,1.30602,-1.57189
0.286,-0.0684448,1.26734,0.580323,1.31045,-0.270977,1.30602,-1.57169
0.288,-0.0684448,1.26731,0.580277,1.31045,-0.270977,1.30602,-1.57169
0.29,-0.0684813,1.26731,0.580368,1.31045,-0.271056,1.3061,-1.57169
0.292,-0.0684813,1.26731,0.580368,1.31053,-0.271056,1.30594,-1.57169
0.294,-0.0684813,1.26734,0.580323,1.31053,-0.270977,1.30602,-1.57169
0.296,-0.0684448,1.26731,0.580368,1.31053,-0.270977,1.30602,-1.57159
0.298,-0.0684448,1.26731,0.580368,1.31053,-0.270977,1.30602,-1.57159
0.3,-0.0684448,1.26729,0.580323,1.31045,-0.270977,1.30602,-1.57159
0.302,-0.0684448,1.26731,0.580368,1.31045,-0.270977,1.30602,-1.57159
0.304,-0.0684448,1.26731,0.580368,1.31053,-0.270977,1.30602,-1.57159
