jp_type
0.002,-0.287147,1.21738,1.03553,2.05136,-0.82147,0.993055,-0.83285
0.004,-0.28711,1.21738,1.03553,2.05136,-0.82147,0.993055,-0.83285
0.006,-0.287147,1.21741,1.03558,2.05136,-0.82155,0.993134,-0.83285
0.008,-0.28711,1.21741,1.03558,2.05136,-0.82147,0.993055,-0.83285
0.01,-0.287147,1.21741,1.03558,2.05136,-0.82147,0.993055,-0.83285
0.012,-0.28711,1.21741,1.03558,2.05136,-0.82155,0.993134,-0.832747
0.014,-0.28711,1.21741,1.03558,2.05136,-0.82155,0.993134,-0.832747
0.016,-0.28711,1.21738,1.03553,2.05136,-0.821629,0.993055,-0.832644
0.018,-0.28711,1.21738,1.03553,2.05136,-0.821629,0.993055,-0.832747
0.02,-0.287147,1.21738,1.03553,2.05136,-0.821708,0.993134,-0.832747
0.022,-0.28711,1.21738,1.03553,2.05136,-0.82155,0.993134,-0.832747
0.024,-0.28711,1.21738,1.03553,2.05136,-0.82155,0.993134,-0.832644
0.026,-0.28711,1.21741,1.03558,2.05136,-0.82147,0.993055,-0.832747
0.028,-0.28711,1.21738,1.03553,2.05136,-0.82147,0.993055,-0.832747
0.03,-0.28711,1.21738,1.03553,2.05136,-0.82147,0.992897,-0.832644
0.032,-0.28711,1.21738,1.03553,2.05136,-0.821391,0.992976,-0.832644
0.034,-0.28711,1.21738,1.03553,2.05136,-0.82147,0.993055,-0.832644
0.036,-0.28711,1.21738,1.03553,2.05136,-0.82147,0.993055,-0.832542
0.038,-0.28711,1.21738,1.03553,2.05136,-0.82147,0.993055,-0.832542
0.04,-0.28711,1.21741,1.03558,2.05136,-0.82147,0.993055,-0.832542
0.042,-0.28711,1.21738,1.03553,2.05136,-0.82147,0.993055,-0.832542
0.044,-0.28711,1.21741,1.03558,2.05136,-0.82147,0.993055,-0.832542
0.046,-0.28711,1.21738,1.03562,2.05136,-0.82155,0.992976,-0.832542
0.048,-0.28711,1.21738,1.03562,2.05136,-0.82155,0.992976,-0.832542
0.05,-0.28711,1.21741,1.03558,2.05136,-0.82155,0.992976,-0.832542
0.052,-0.287147,1.21738,1.03553,2.05136,-0.82147,0.993055,-0.832542
0.054,-0.28711,1.21738,1.03553,2.05136,-0.82147,0.993055,-0.832542
