0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.837265 -0.002121 -0.546778 -0.004108
0.837265 -0.002093 -0.546778 -0.004065
