0.000950 -1.978808 -0.003740 3.122162 0.006721 0.013679 -0.001644
0.000950 -1.978808 -0.003740 3.122162 0.006721 0.013679 -0.001747
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
