jp_type
0.002,-0.00894822,1.01226,0.407134,1.84725,-0.118528,0.999539,2.11726
0.004,-0.0089117,1.01226,0.407134,1.84725,-0.118449,0.999618,2.11726
0.006,-0.00894822,1.01226,0.407134,1.84725,-0.118449,0.999618,2.11726
0.008,-0.0089117,1.01226,0.407134,1.84734,-0.118449,0.999618,2.11726
0.01,-0.0089117,1.01226,0.407134,1.84734,-0.118449,0.999618,2.11737
0.012,-0.00894822,1.01226,0.407134,1.84734,-0.118449,0.999618,2.11737
0.014,-0.00894822,1.01226,0.407134,1.84734,-0.118449,0.999618,2.11737
0.016,-0.0089117,1.01226,0.407134,1.84734,-0.118528,0.999539,2.11737
0.018,-0.0089117,1.01226,0.407134,1.84734,-0.118449,0.999618,2.11747
0.02,-0.00894822,1.01226,0.407134,1.84734,-0.118449,0.999618,2.11747
0.022,-0.0089117,1.01226,0.407134,1.84734,-0.11837,0.999539,2.11747
0.024,-0.00894822,1.01226,0.407134,1.84734,-0.11837,0.999539,2.11747
0.026,-0.00894822,1.01226,0.407134,1.84734,-0.11837,0.999539,2.11747
0.028,-0.00894822,1.01226,0.407134,1.84734,-0.118449,0.999618,2.11747
0.03,-0.0089117,1.01224,0.407088,1.84734,-0.118449,0.999618,2.11747
0.032,-0.0089117,1.01224,0.407088,1.84734,-0.11837,0.999539,2.11747
0.034,-0.0089117,1.01224,0.407088,1.84734,-0.11829,0.999618,2.11747
0.036,-0.0089117,1.01224,0.407088,1.84734,-0.11829,0.999618,2.11757
0.038,-0.0089117,1.01226,0.407134,1.84734,-0.11837,0.999539,2.11757
0.04,-0.00894822,1.01224,0.407088,1.84734,-0.118449,0.999618,2.11757
0.042,-0.0089117,1.01226,0.407134,1.84734,-0.118449,0.999618,2.11757
0.044,-0.00894822,1.01226,0.407134,1.84734,-0.118449,0.999618,2.11757
0.046,-0.00894822,1.01226,0.407134,1.84734,-0.118449,0.999618,2.11757
0.048,-0.00894822,1.01226,0.407134,1.84725,-0.11837,0.999539,2.11757
0.05,-0.0089117,1.01224,0.407088,1.84734,-0.11837,0.999539,2.11767
